date,store,category,item,sales,theft_event,theft_qty,stock
2024-01-13,Store B,Alcoholic Beverages,Gin,1,False,0,469
2024-01-14,Store B,Alcoholic Beverages,Gin,4,False,0,465
2024-01-15,Store B,Alcoholic Beverages,Gin,1,False,0,464
2024-01-16,Store B,Alcoholic Beverages,Gin,2,False,0,462
2024-01-17,Store B,Alcoholic Beverages,Gin,4,True,1,457
2024-01-18,Store B,Alcoholic Beverages,Gin,5,False,0,452
2024-01-19,Store B,Alcoholic Beverages,Gin,5,False,0,447
2024-01-20,Store B,Alcoholic Beverages,Gin,5,False,0,442
2024-01-21,Store B,Alcoholic Beverages,Gin,3,False,0,439
2024-01-22,Store B,Alcoholic Beverages,Gin,4,False,0,435
2024-01-23,Store B,Alcoholic Beverages,Gin,4,False,0,431
2024-01-24,Store B,Alcoholic Beverages,Gin,2,True,2,427
2024-01-25,Store B,Alcoholic Beverages,Gin,6,False,0,421
2024-01-26,Store B,Alcoholic Beverages,Gin,1,False,0,420
2024-01-27,Store B,Alcoholic Beverages,Gin,4,False,0,416
2024-01-28,Store B,Alcoholic Beverages,Gin,3,False,0,413
2024-01-29,Store B,Alcoholic Beverages,Gin,3,False,0,410
2024-01-30,Store B,Alcoholic Beverages,Gin,4,False,0,406
2024-01-31,Store B,Alcoholic Beverages,Gin,0,False,0,406
2024-02-01,Store B,Alcoholic Beverages,Gin,3,False,0,403
2024-02-02,Store B,Alcoholic Beverages,Gin,0,False,0,403
2024-02-03,Store B,Alcoholic Beverages,Gin,6,False,0,397
2024-02-04,Store B,Alcoholic Beverages,Gin,3,False,0,394
2024-02-05,Store B,Alcoholic Beverages,Gin,5,False,0,389
2024-02-06,Store B,Alcoholic Beverages,Gin,1,False,0,388
2024-02-07,Store B,Alcoholic Beverages,Gin,2,False,0,386
2024-02-08,Store B,Alcoholic Beverages,Gin,2,False,0,384
2024-02-09,Store B,Alcoholic Beverages,Gin,0,False,0,384
2024-02-10,Store B,Alcoholic Beverages,Gin,2,False,0,382
2024-02-11,Store B,Alcoholic Beverages,Gin,4,True,2,376
2024-02-12,Store B,Alcoholic Beverages,Gin,3,False,0,373
2024-02-13,Store B,Alcoholic Beverages,Gin,1,False,0,372
2024-02-14,Store B,Alcoholic Beverages,Gin,1,False,0,371
2024-02-15,Store B,Alcoholic Beverages,Gin,3,False,0,368
2024-02-16,Store B,Alcoholic Beverages,Gin,4,False,0,364
2024-02-17,Store B,Alcoholic Beverages,Gin,3,False,0,361
2024-02-18,Store B,Alcoholic Beverages,Gin,1,False,0,360
2024-02-19,Store B,Alcoholic Beverages,Gin,5,False,0,355
2024-02-20,Store B,Alcoholic Beverages,Gin,0,False,0,355
2024-02-21,Store B,Alcoholic Beverages,Gin,5,False,0,350
2024-02-22,Store B,Alcoholic Beverages,Gin,0,False,0,350
2024-02-23,Store B,Alcoholic Beverages,Gin,5,False,0,345
2024-02-24,Store B,Alcoholic Beverages,Gin,3,True,1,341
2024-02-25,Store B,Alcoholic Beverages,Gin,5,False,0,336
2024-02-26,Store B,Alcoholic Beverages,Gin,2,False,0,334
2024-02-27,Store B,Alcoholic Beverages,Gin,3,False,0,331
2024-02-28,Store B,Alcoholic Beverages,Gin,3,False,0,328
2024-02-29,Store B,Alcoholic Beverages,Gin,4,False,0,324
2024-03-01,Store B,Alcoholic Beverages,Gin,2,False,0,322
2024-03-02,Store B,Alcoholic Beverages,Gin,0,False,0,322
2024-03-03,Store B,Alcoholic Beverages,Gin,2,False,0,320
2024-03-04,Store B,Alcoholic Beverages,Gin,4,False,0,316
2024-03-05,Store B,Alcoholic Beverages,Gin,1,True,1,314
2024-03-06,Store B,Alcoholic Beverages,Gin,2,False,0,312
2024-03-07,Store B,Alcoholic Beverages,Gin,4,False,0,308
2024-03-08,Store B,Alcoholic Beverages,Gin,2,False,0,306
2024-03-09,Store B,Alcoholic Beverages,Gin,2,False,0,304
2024-03-10,Store B,Alcoholic Beverages,Gin,5,False,0,299
2024-03-11,Store B,Alcoholic Beverages,Gin,4,False,0,295
2024-03-12,Store B,Alcoholic Beverages,Gin,2,False,0,293
2024-03-13,Store B,Alcoholic Beverages,Gin,3,False,0,290
2024-03-14,Store B,Alcoholic Beverages,Gin,3,False,0,287
2024-03-15,Store B,Alcoholic Beverages,Gin,2,False,0,285
2024-03-16,Store B,Alcoholic Beverages,Gin,4,False,0,281
2024-03-17,Store B,Alcoholic Beverages,Gin,0,False,0,281
2024-03-18,Store B,Alcoholic Beverages,Gin,2,False,0,279
2024-03-19,Store B,Alcoholic Beverages,Gin,0,False,0,279
2024-03-20,Store B,Alcoholic Beverages,Gin,2,False,0,277
2024-03-21,Store B,Alcoholic Beverages,Gin,3,False,0,274
2024-03-22,Store B,Alcoholic Beverages,Gin,6,True,2,266
2024-03-23,Store B,Alcoholic Beverages,Gin,3,False,0,263
2024-03-24,Store B,Alcoholic Beverages,Gin,2,False,0,261
2024-03-25,Store B,Alcoholic Beverages,Gin,2,False,0,259
2024-03-26,Store B,Alcoholic Beverages,Gin,0,False,0,259
2024-03-27,Store B,Alcoholic Beverages,Gin,2,False,0,257
2024-03-28,Store B,Alcoholic Beverages,Gin,3,False,0,254
2024-03-29,Store B,Alcoholic Beverages,Gin,3,False,0,251
2024-03-30,Store B,Alcoholic Beverages,Gin,2,False,0,249
2024-03-31,Store B,Alcoholic Beverages,Gin,3,False,0,246
2024-01-01,Store B,Alcoholic Beverages,Prosecco,3,False,0,497
2024-01-02,Store B,Alcoholic Beverages,Prosecco,0,False,0,497
2024-01-03,Store B,Alcoholic Beverages,Prosecco,3,False,0,494
2024-01-04,Store B,Alcoholic Beverages,Prosecco,4,False,0,490
2024-01-05,Store B,Alcoholic Beverages,Prosecco,5,False,0,485
2024-01-06,Store B,Alcoholic Beverages,Prosecco,2,False,0,483
2024-01-07,Store B,Alcoholic Beverages,Prosecco,5,False,0,478
2024-01-08,Store B,Alcoholic Beverages,Prosecco,4,False,0,474
2024-01-09,Store B,Alcoholic Beverages,Prosecco,6,False,0,468
2024-01-10,Store B,Alcoholic Beverages,Prosecco,1,False,0,467
2024-01-11,Store B,Alcoholic Beverages,Prosecco,2,False,0,465
2024-01-12,Store B,Alcoholic Beverages,Prosecco,0,False,0,465
2024-01-13,Store B,Alcoholic Beverages,Prosecco,5,False,0,460
2024-01-14,Store B,Alcoholic Beverages,Prosecco,4,False,0,456
2024-01-15,Store B,Alcoholic Beverages,Prosecco,4,False,0,452
2024-01-16,Store B,Alcoholic Beverages,Prosecco,1,False,0,451
2024-01-17,Store B,Alcoholic Beverages,Prosecco,3,False,0,448
2024-01-18,Store B,Alcoholic Beverages,Prosecco,4,False,0,444
2024-01-19,Store B,Alcoholic Beverages,Prosecco,2,False,0,442
2024-01-20,Store B,Alcoholic Beverages,Prosecco,9,False,0,433
2024-01-21,Store B,Alcoholic Beverages,Prosecco,1,False,0,432
2024-01-22,Store B,Alcoholic Beverages,Prosecco,3,False,0,429
2024-01-23,Store B,Alcoholic Beverages,Prosecco,3,False,0,426
2024-01-24,Store B,Alcoholic Beverages,Prosecco,6,False,0,420
2024-01-25,Store B,Alcoholic Beverages,Prosecco,4,False,0,416
2024-01-26,Store B,Alcoholic Beverages,Prosecco,1,False,0,415
2024-01-27,Store B,Alcoholic Beverages,Prosecco,3,False,0,412
2024-01-28,Store B,Alcoholic Beverages,Prosecco,1,False,0,411
2024-01-29,Store B,Alcoholic Beverages,Prosecco,5,False,0,406
2024-01-30,Store B,Alcoholic Beverages,Prosecco,1,False,0,405
2024-01-31,Store B,Alcoholic Beverages,Prosecco,5,False,0,400
2024-02-01,Store B,Alcoholic Beverages,Prosecco,5,False,0,395
2024-02-02,Store B,Alcoholic Beverages,Prosecco,5,False,0,390
2024-02-03,Store B,Alcoholic Beverages,Prosecco,3,False,0,387
2024-02-04,Store B,Alcoholic Beverages,Prosecco,4,False,0,383
2024-02-05,Store B,Alcoholic Beverages,Prosecco,1,False,0,382
2024-02-06,Store B,Alcoholic Beverages,Prosecco,2,False,0,380
2024-02-07,Store B,Alcoholic Beverages,Prosecco,3,False,0,377
2024-02-08,Store B,Alcoholic Beverages,Prosecco,3,False,0,374
2024-02-09,Store B,Alcoholic Beverages,Prosecco,3,False,0,371
2024-02-10,Store B,Alcoholic Beverages,Prosecco,1,False,0,370
2024-02-11,Store B,Alcoholic Beverages,Prosecco,3,False,0,367
2024-02-12,Store B,Alcoholic Beverages,Prosecco,6,False,0,361
2024-02-13,Store B,Alcoholic Beverages,Prosecco,4,False,0,357
2024-02-14,Store B,Alcoholic Beverages,Prosecco,2,False,0,355
2024-02-15,Store B,Alcoholic Beverages,Prosecco,5,False,0,350
2024-02-16,Store B,Alcoholic Beverages,Prosecco,3,False,0,347
2024-02-17,Store B,Alcoholic Beverages,Prosecco,2,False,0,345
2024-02-18,Store B,Alcoholic Beverages,Prosecco,3,True,1,341
2024-02-19,Store B,Alcoholic Beverages,Prosecco,3,False,0,338
2024-02-20,Store B,Alcoholic Beverages,Prosecco,2,False,0,336
2024-02-21,Store B,Alcoholic Beverages,Prosecco,6,False,0,330
2024-02-22,Store B,Alcoholic Beverages,Prosecco,0,False,0,330
2024-02-23,Store B,Alcoholic Beverages,Prosecco,3,False,0,327
2024-02-24,Store B,Alcoholic Beverages,Prosecco,6,False,0,321
2024-02-25,Store B,Alcoholic Beverages,Prosecco,3,True,2,316
2024-02-26,Store B,Alcoholic Beverages,Prosecco,2,False,0,314
2024-02-27,Store B,Alcoholic Beverages,Prosecco,2,False,0,312
2024-02-28,Store B,Alcoholic Beverages,Prosecco,4,False,0,308
2024-02-29,Store B,Alcoholic Beverages,Prosecco,1,False,0,307
2024-03-01,Store B,Alcoholic Beverages,Prosecco,2,False,0,305
2024-03-02,Store B,Alcoholic Beverages,Prosecco,4,True,1,300
2024-03-03,Store B,Alcoholic Beverages,Prosecco,6,False,0,294
2024-03-04,Store B,Alcoholic Beverages,Prosecco,4,False,0,290
2024-03-05,Store B,Alcoholic Beverages,Prosecco,3,False,0,287
2024-03-06,Store B,Alcoholic Beverages,Prosecco,3,False,0,284
2024-03-07,Store B,Alcoholic Beverages,Prosecco,2,True,1,281
2024-03-08,Store B,Alcoholic Beverages,Prosecco,2,False,0,279
2024-03-09,Store B,Alcoholic Beverages,Prosecco,2,False,0,277
2024-03-10,Store B,Alcoholic Beverages,Prosecco,5,False,0,272
2024-03-11,Store B,Alcoholic Beverages,Prosecco,6,False,0,266
2024-03-12,Store B,Alcoholic Beverages,Prosecco,1,False,0,265
2024-03-13,Store B,Alcoholic Beverages,Prosecco,2,False,0,263
2024-03-14,Store B,Alcoholic Beverages,Prosecco,3,False,0,260
2024-03-15,Store B,Alcoholic Beverages,Prosecco,1,False,0,259
2024-03-16,Store B,Alcoholic Beverages,Prosecco,0,False,0,259
2024-03-17,Store B,Alcoholic Beverages,Prosecco,3,False,0,256
2024-03-18,Store B,Alcoholic Beverages,Prosecco,1,True,1,254
2024-03-19,Store B,Alcoholic Beverages,Prosecco,2,False,0,252
2024-03-20,Store B,Alcoholic Beverages,Prosecco,7,False,0,245
2024-03-21,Store B,Alcoholic Beverages,Prosecco,2,False,0,243
2024-03-22,Store B,Alcoholic Beverages,Prosecco,3,False,0,240
2024-03-23,Store B,Alcoholic Beverages,Prosecco,4,False,0,236
2024-03-24,Store B,Alcoholic Beverages,Prosecco,1,True,1,234
2024-03-25,Store B,Alcoholic Beverages,Prosecco,2,False,0,232
2024-03-26,Store B,Alcoholic Beverages,Prosecco,4,False,0,228
2024-03-27,Store B,Alcoholic Beverages,Prosecco,2,False,0,226
2024-03-28,Store B,Alcoholic Beverages,Prosecco,5,False,0,221
2024-03-29,Store B,Alcoholic Beverages,Prosecco,3,False,0,218
2024-03-30,Store B,Alcoholic Beverages,Prosecco,2,False,0,216
2024-03-31,Store B,Alcoholic Beverages,Prosecco,1,False,0,215
2024-01-01,Store B,Food,Steak,4,False,0,796
2024-01-02,Store B,Food,Steak,3,False,0,793
2024-01-03,Store B,Food,Steak,4,False,0,789
2024-01-04,Store B,Food,Steak,5,False,0,784
2024-01-05,Store B,Food,Steak,4,True,1,779
2024-01-06,Store B,Food,Steak,6,False,0,773
2024-01-07,Store B,Food,Steak,6,False,0,767
2024-01-08,Store B,Food,Steak,7,False,0,760
2024-01-09,Store B,Food,Steak,6,False,0,754
2024-01-10,Store B,Food,Steak,2,False,0,752
2024-01-11,Store B,Food,Steak,4,False,0,748
2024-01-12,Store B,Food,Steak,14,False,0,734
2024-01-13,Store B,Food,Steak,5,False,0,729
2024-01-14,Store B,Food,Steak,3,False,0,726
2024-01-15,Store B,Food,Steak,10,False,0,716
2024-01-16,Store B,Food,Steak,7,False,0,709
2024-01-17,Store B,Food,Steak,4,False,0,705
2024-01-18,Store B,Food,Steak,8,False,0,697
2024-01-19,Store B,Food,Steak,6,False,0,691
2024-01-20,Store B,Food,Steak,5,False,0,686
2024-01-21,Store B,Food,Steak,4,False,0,682
2024-01-22,Store B,Food,Steak,1,False,0,681
2024-01-23,Store B,Food,Steak,4,False,0,677
2024-01-24,Store B,Food,Steak,4,False,0,673
2024-01-25,Store B,Food,Steak,8,False,0,665
2024-01-26,Store B,Food,Steak,1,False,0,664
2024-01-27,Store B,Food,Steak,9,False,0,655
2024-01-28,Store B,Food,Steak,5,False,0,650
2024-01-29,Store B,Food,Steak,5,False,0,645
2024-01-30,Store B,Food,Steak,2,False,0,643
2024-01-31,Store B,Food,Steak,7,False,0,636
2024-02-01,Store B,Food,Steak,6,False,0,630
2024-02-02,Store B,Food,Steak,7,False,0,623
2024-02-03,Store B,Food,Steak,5,False,0,618
2024-02-04,Store B,Food,Steak,1,False,0,617
2024-02-05,Store B,Food,Steak,3,False,0,614
2024-02-06,Store B,Food,Steak,6,False,0,608
2024-02-07,Store B,Food,Steak,1,False,0,607
2024-02-08,Store B,Food,Steak,5,False,0,602
2024-02-09,Store B,Food,Steak,3,False,0,599
2024-02-10,Store B,Food,Steak,7,False,0,592
2024-02-11,Store B,Food,Steak,6,False,0,586
2024-02-12,Store B,Food,Steak,6,False,0,580
2024-02-13,Store B,Food,Steak,9,False,0,571
2024-02-14,Store B,Food,Steak,4,False,0,567
2024-02-15,Store B,Food,Steak,2,False,0,565
2024-02-16,Store B,Food,Steak,3,False,0,562
2024-02-17,Store B,Food,Steak,4,False,0,558
2024-02-18,Store B,Food,Steak,5,False,0,553
2024-02-19,Store B,Food,Steak,7,False,0,546
2024-02-20,Store B,Food,Steak,4,False,0,542
2024-02-21,Store B,Food,Steak,2,False,0,540
2024-02-22,Store B,Food,Steak,8,False,0,532
2024-02-23,Store B,Food,Steak,7,False,0,525
2024-02-24,Store B,Food,Steak,6,False,0,519
2024-02-25,Store B,Food,Steak,6,False,0,513
2024-02-26,Store B,Food,Steak,2,False,0,511
2024-02-27,Store B,Food,Steak,6,False,0,505
2024-02-28,Store B,Food,Steak,6,False,0,499
2024-02-29,Store B,Food,Steak,9,False,0,490
2024-03-01,Store B,Food,Steak,3,False,0,487
2024-03-02,Store B,Food,Steak,2,False,0,485
2024-03-03,Store B,Food,Steak,1,False,0,484
2024-03-04,Store B,Food,Steak,7,False,0,477
2024-03-05,Store B,Food,Steak,5,False,0,472
2024-03-06,Store B,Food,Steak,6,False,0,466
2024-03-07,Store B,Food,Steak,2,False,0,464
2024-03-08,Store B,Food,Steak,6,False,0,458
2024-03-09,Store B,Food,Steak,4,False,0,454
2024-03-10,Store B,Food,Steak,7,False,0,447
2024-03-11,Store B,Food,Steak,6,False,0,441
2024-03-12,Store B,Food,Steak,5,False,0,436
2024-03-13,Store B,Food,Steak,7,False,0,429
2024-03-14,Store B,Food,Steak,5,False,0,424
2024-03-15,Store B,Food,Steak,4,False,0,420
2024-03-16,Store B,Food,Steak,5,False,0,415
2024-03-17,Store B,Food,Steak,4,False,0,411
2024-03-18,Store B,Food,Steak,8,False,0,403
2024-03-19,Store B,Food,Steak,4,False,0,399
2024-03-20,Store B,Food,Steak,7,False,0,392
2024-03-21,Store B,Food,Steak,4,False,0,388
2024-03-22,Store B,Food,Steak,5,False,0,383
2024-03-23,Store B,Food,Steak,3,False,0,380
2024-03-24,Store B,Food,Steak,4,False,0,376
2024-03-25,Store B,Food,Steak,5,False,0,371
2024-03-26,Store B,Food,Steak,7,False,0,364
2024-03-27,Store B,Food,Steak,4,False,0,360
2024-03-28,Store B,Food,Steak,4,False,0,356
2024-03-29,Store B,Food,Steak,3,False,0,353
2024-03-30,Store B,Food,Steak,5,False,0,348
2024-03-31,Store B,Food,Steak,5,False,0,343
2024-01-01,Store B,Food,Cheese,4,False,0,796
2024-01-02,Store B,Food,Cheese,4,True,1,791
2024-01-03,Store B,Food,Cheese,9,False,0,782
2024-01-04,Store B,Food,Cheese,8,False,0,774
2024-01-05,Store B,Food,Cheese,6,False,0,768
2024-01-06,Store B,Food,Cheese,5,False,0,763
2024-01-07,Store B,Food,Cheese,8,False,0,755
2024-01-08,Store B,Food,Cheese,5,False,0,750
2024-01-09,Store B,Food,Cheese,10,False,0,740
2024-01-10,Store B,Food,Cheese,2,False,0,738
2024-01-11,Store B,Food,Cheese,5,False,0,733
2024-01-12,Store B,Food,Cheese,6,False,0,727
2024-01-13,Store B,Food,Cheese,5,False,0,722
2024-01-14,Store B,Food,Cheese,2,False,0,720
2024-01-15,Store B,Food,Cheese,9,False,0,711
2024-01-16,Store B,Food,Cheese,3,False,0,708
2024-01-17,Store B,Food,Cheese,5,False,0,703
2024-01-18,Store B,Food,Cheese,4,False,0,699
2024-01-19,Store B,Food,Cheese,4,False,0,695
2024-01-20,Store B,Food,Cheese,4,False,0,691
2024-01-21,Store B,Food,Cheese,6,False,0,685
2024-01-22,Store B,Food,Cheese,5,False,0,680
2024-01-23,Store B,Food,Cheese,4,False,0,676
2024-01-24,Store B,Food,Cheese,8,False,0,668
2024-01-25,Store B,Food,Cheese,6,False,0,662
2024-01-26,Store B,Food,Cheese,4,False,0,658
2024-01-27,Store B,Food,Cheese,2,False,0,656
2024-01-28,Store B,Food,Cheese,6,False,0,650
2024-01-29,Store B,Food,Cheese,4,False,0,646
2024-01-30,Store B,Food,Cheese,8,False,0,638
2024-01-31,Store B,Food,Cheese,5,False,0,633
2024-02-01,Store B,Food,Cheese,5,False,0,628
2024-02-02,Store B,Food,Cheese,6,False,0,622
2024-02-03,Store B,Food,Cheese,8,False,0,614
2024-02-04,Store B,Food,Cheese,4,False,0,610
2024-02-05,Store B,Food,Cheese,2,False,0,608
2024-02-06,Store B,Food,Cheese,4,False,0,604
2024-02-07,Store B,Food,Cheese,5,False,0,599
2024-02-08,Store B,Food,Cheese,13,False,0,586
2024-02-09,Store B,Food,Cheese,8,False,0,578
2024-02-10,Store B,Food,Cheese,4,False,0,574
2024-02-11,Store B,Food,Cheese,5,False,0,569
2024-02-12,Store B,Food,Cheese,6,False,0,563
2024-02-13,Store B,Food,Cheese,2,False,0,561
2024-02-14,Store B,Food,Cheese,3,False,0,558
2024-02-15,Store B,Food,Cheese,4,False,0,554
2024-02-16,Store B,Food,Cheese,5,False,0,549
2024-02-17,Store B,Food,Cheese,6,False,0,543
2024-02-18,Store B,Food,Cheese,2,False,0,541
2024-02-19,Store B,Food,Cheese,6,False,0,535
2024-02-20,Store B,Food,Cheese,2,False,0,533
2024-02-21,Store B,Food,Cheese,3,False,0,530
2024-02-22,Store B,Food,Cheese,3,False,0,527
2024-02-23,Store B,Food,Cheese,6,False,0,521
2024-02-24,Store B,Food,Cheese,4,False,0,517
2024-02-25,Store B,Food,Cheese,3,False,0,514
2024-02-26,Store B,Food,Cheese,2,False,0,512
2024-02-27,Store B,Food,Cheese,3,False,0,509
2024-02-28,Store B,Food,Cheese,3,False,0,506
2024-02-29,Store B,Food,Cheese,3,False,0,503
2024-03-01,Store B,Food,Cheese,2,False,0,501
2024-03-02,Store B,Food,Cheese,5,False,0,496
2024-03-03,Store B,Food,Cheese,2,False,0,494
2024-03-04,Store B,Food,Cheese,5,False,0,489
2024-03-05,Store B,Food,Cheese,4,False,0,485
2024-03-06,Store B,Food,Cheese,4,False,0,481
2024-03-07,Store B,Food,Cheese,5,False,0,476
2024-03-08,Store B,Food,Cheese,4,False,0,472
2024-03-09,Store B,Food,Cheese,2,False,0,470
2024-03-10,Store B,Food,Cheese,5,False,0,465
2024-03-11,Store B,Food,Cheese,7,False,0,458
2024-03-12,Store B,Food,Cheese,5,False,0,453
2024-03-13,Store B,Food,Cheese,2,False,0,451
2024-03-14,Store B,Food,Cheese,8,False,0,443
2024-03-15,Store B,Food,Cheese,4,False,0,439
2024-03-16,Store B,Food,Cheese,2,False,0,437
2024-03-17,Store B,Food,Cheese,5,False,0,432
2024-03-18,Store B,Food,Cheese,3,False,0,429
2024-03-19,Store B,Food,Cheese,10,False,0,419
2024-03-20,Store B,Food,Cheese,4,False,0,415
2024-03-21,Store B,Food,Cheese,4,False,0,411
2024-03-22,Store B,Food,Cheese,6,False,0,405
2024-03-23,Store B,Food,Cheese,4,False,0,401
2024-03-24,Store B,Food,Cheese,0,False,0,401
2024-03-25,Store B,Food,Cheese,6,False,0,395
2024-03-26,Store B,Food,Cheese,1,False,0,394
2024-03-27,Store B,Food,Cheese,6,False,0,388
2024-03-28,Store B,Food,Cheese,6,False,0,382
2024-03-29,Store B,Food,Cheese,2,False,0,380
2024-03-30,Store B,Food,Cheese,5,False,0,375
2024-03-31,Store B,Food,Cheese,5,False,0,370
2024-01-01,Store B,Food,Frozen Seafood,4,False,0,796
2024-01-02,Store B,Food,Frozen Seafood,1,False,0,795
2024-01-03,Store B,Food,Frozen Seafood,7,False,0,788
2024-01-04,Store B,Food,Frozen Seafood,2,False,0,786
2024-01-05,Store B,Food,Frozen Seafood,7,False,0,779
2024-01-06,Store B,Food,Frozen Seafood,5,False,0,774
2024-01-07,Store B,Food,Frozen Seafood,8,False,0,766
2024-01-08,Store B,Food,Frozen Seafood,11,False,0,755
2024-01-09,Store B,Food,Frozen Seafood,9,False,0,746
2024-01-10,Store B,Food,Frozen Seafood,6,False,0,740
2024-01-11,Store B,Food,Frozen Seafood,3,False,0,737
2024-01-12,Store B,Food,Frozen Seafood,5,False,0,732
2024-01-13,Store B,Food,Frozen Seafood,8,False,0,724
2024-01-14,Store B,Food,Frozen Seafood,2,False,0,722
2024-01-15,Store B,Food,Frozen Seafood,7,False,0,715
2024-01-16,Store B,Food,Frozen Seafood,4,False,0,711
2024-01-17,Store B,Food,Frozen Seafood,4,False,0,707
2024-01-18,Store B,Food,Frozen Seafood,5,False,0,702
2024-01-19,Store B,Food,Frozen Seafood,3,False,0,699
2024-01-20,Store B,Food,Frozen Seafood,10,False,0,689
2024-01-21,Store B,Food,Frozen Seafood,6,False,0,683
2024-01-22,Store B,Food,Frozen Seafood,9,False,0,674
2024-01-23,Store B,Food,Frozen Seafood,5,False,0,669
2024-01-24,Store B,Food,Frozen Seafood,4,False,0,665
2024-01-25,Store B,Food,Frozen Seafood,5,False,0,660
2024-01-26,Store B,Food,Frozen Seafood,5,False,0,655
2024-01-27,Store B,Food,Frozen Seafood,8,False,0,647
2024-01-28,Store B,Food,Frozen Seafood,4,False,0,643
2024-01-29,Store B,Food,Frozen Seafood,5,False,0,638
2024-01-30,Store B,Food,Frozen Seafood,8,False,0,630
2024-01-31,Store B,Food,Frozen Seafood,9,False,0,621
2024-02-01,Store B,Food,Frozen Seafood,5,False,0,616
2024-02-02,Store B,Food,Frozen Seafood,4,False,0,612
2024-02-03,Store B,Food,Frozen Seafood,3,False,0,609
2024-02-04,Store B,Food,Frozen Seafood,4,False,0,605
2024-02-05,Store B,Food,Frozen Seafood,6,False,0,599
